Bandit,Reward,Algorithm
11900,0,ThompsonSampling
11901,1,ThompsonSampling
11902,1,ThompsonSampling
11903,0,ThompsonSampling
11904,0,ThompsonSampling
11905,0,ThompsonSampling
11906,0,ThompsonSampling
11907,1,ThompsonSampling
11908,0,ThompsonSampling
11909,0,ThompsonSampling
11910,1,ThompsonSampling
11911,0,ThompsonSampling
11912,1,ThompsonSampling
11913,0,ThompsonSampling
11914,1,ThompsonSampling
11915,1,ThompsonSampling
11916,1,ThompsonSampling
11917,0,ThompsonSampling
11918,1,ThompsonSampling
11919,0,ThompsonSampling
11920,1,ThompsonSampling
11921,1,ThompsonSampling
11922,1,ThompsonSampling
11923,0,ThompsonSampling
11924,1,ThompsonSampling
11925,1,ThompsonSampling
11926,1,ThompsonSampling
11927,1,ThompsonSampling
11928,0,ThompsonSampling
11929,1,ThompsonSampling
11930,1,ThompsonSampling
11931,1,ThompsonSampling
11932,1,ThompsonSampling
11933,0,ThompsonSampling
11934,0,ThompsonSampling
11935,1,ThompsonSampling
11936,1,ThompsonSampling
11937,1,ThompsonSampling
11938,0,ThompsonSampling
11939,0,ThompsonSampling
11940,1,ThompsonSampling
11941,0,ThompsonSampling
11942,1,ThompsonSampling
11943,0,ThompsonSampling
11944,0,ThompsonSampling
11945,0,ThompsonSampling
11946,0,ThompsonSampling
11947,0,ThompsonSampling
11948,1,ThompsonSampling
11949,0,ThompsonSampling
11950,0,ThompsonSampling
11951,1,ThompsonSampling
11952,0,ThompsonSampling
11953,0,ThompsonSampling
11954,0,ThompsonSampling
11955,0,ThompsonSampling
11956,0,ThompsonSampling
11957,0,ThompsonSampling
11958,0,ThompsonSampling
11959,0,ThompsonSampling
11960,1,ThompsonSampling
11961,0,ThompsonSampling
11962,0,ThompsonSampling
11963,1,ThompsonSampling
11964,0,ThompsonSampling
11965,0,ThompsonSampling
11966,1,ThompsonSampling
11967,0,ThompsonSampling
11968,1,ThompsonSampling
11969,1,ThompsonSampling
11970,1,ThompsonSampling
11971,1,ThompsonSampling
11972,1,ThompsonSampling
11973,0,ThompsonSampling
11974,0,ThompsonSampling
11975,0,ThompsonSampling
11976,0,ThompsonSampling
11977,0,ThompsonSampling
11978,1,ThompsonSampling
11979,1,ThompsonSampling
11980,1,ThompsonSampling
11981,0,ThompsonSampling
11982,0,ThompsonSampling
11983,0,ThompsonSampling
11984,0,ThompsonSampling
11985,1,ThompsonSampling
11986,1,ThompsonSampling
11987,0,ThompsonSampling
11988,0,ThompsonSampling
11989,1,ThompsonSampling
11990,0,ThompsonSampling
11991,1,ThompsonSampling
11992,1,ThompsonSampling
11993,0,ThompsonSampling
11994,1,ThompsonSampling
11995,1,ThompsonSampling
11996,1,ThompsonSampling
11997,1,ThompsonSampling
11998,1,ThompsonSampling
11999,0,ThompsonSampling
12000,1,ThompsonSampling
12001,0,ThompsonSampling
12002,1,ThompsonSampling
12003,0,ThompsonSampling
12004,1,ThompsonSampling
12005,1,ThompsonSampling
12006,0,ThompsonSampling
12007,0,ThompsonSampling
12008,0,ThompsonSampling
12009,0,ThompsonSampling
12010,0,ThompsonSampling
12011,0,ThompsonSampling
12012,1,ThompsonSampling
12013,0,ThompsonSampling
12014,1,ThompsonSampling
12015,1,ThompsonSampling
12016,1,ThompsonSampling
12017,0,ThompsonSampling
12018,0,ThompsonSampling
12019,0,ThompsonSampling
12020,0,ThompsonSampling
12021,0,ThompsonSampling
12022,1,ThompsonSampling
12023,1,ThompsonSampling
12024,0,ThompsonSampling
12025,0,ThompsonSampling
12026,1,ThompsonSampling
12027,0,ThompsonSampling
12028,1,ThompsonSampling
12029,0,ThompsonSampling
12030,1,ThompsonSampling
12031,1,ThompsonSampling
12032,0,ThompsonSampling
12033,0,ThompsonSampling
12034,1,ThompsonSampling
12035,0,ThompsonSampling
12036,0,ThompsonSampling
12037,0,ThompsonSampling
12038,1,ThompsonSampling
12039,0,ThompsonSampling
12040,0,ThompsonSampling
12041,1,ThompsonSampling
12042,0,ThompsonSampling
12043,1,ThompsonSampling
12044,0,ThompsonSampling
12045,0,ThompsonSampling
12046,0,ThompsonSampling
12047,0,ThompsonSampling
12048,0,ThompsonSampling
12049,1,ThompsonSampling
12050,0,ThompsonSampling
12051,0,ThompsonSampling
12052,1,ThompsonSampling
12053,0,ThompsonSampling
12054,0,ThompsonSampling
12055,1,ThompsonSampling
12056,0,ThompsonSampling
12057,0,ThompsonSampling
12058,0,ThompsonSampling
12059,1,ThompsonSampling
12060,0,ThompsonSampling
12061,0,ThompsonSampling
12062,0,ThompsonSampling
12063,1,ThompsonSampling
12064,0,ThompsonSampling
12065,0,ThompsonSampling
12066,0,ThompsonSampling
12067,0,ThompsonSampling
12068,0,ThompsonSampling
12069,0,ThompsonSampling
12070,0,ThompsonSampling
12071,0,ThompsonSampling
12072,1,ThompsonSampling
12073,1,ThompsonSampling
12074,0,ThompsonSampling
12075,1,ThompsonSampling
12076,0,ThompsonSampling
12077,1,ThompsonSampling
12078,0,ThompsonSampling
12079,0,ThompsonSampling
12080,1,ThompsonSampling
12081,1,ThompsonSampling
12082,0,ThompsonSampling
12083,1,ThompsonSampling
12084,0,ThompsonSampling
12085,0,ThompsonSampling
12086,0,ThompsonSampling
12087,1,ThompsonSampling
12088,0,ThompsonSampling
12089,0,ThompsonSampling
12090,0,ThompsonSampling
12091,0,ThompsonSampling
12092,0,ThompsonSampling
12093,0,ThompsonSampling
12094,1,ThompsonSampling
12095,1,ThompsonSampling
12096,0,ThompsonSampling
12097,0,ThompsonSampling
12098,1,ThompsonSampling
12099,0,ThompsonSampling
12100,0,ThompsonSampling
12101,0,ThompsonSampling
12102,0,ThompsonSampling
12103,0,ThompsonSampling
12104,0,ThompsonSampling
12105,0,ThompsonSampling
12106,0,ThompsonSampling
12107,0,ThompsonSampling
12108,1,ThompsonSampling
12109,0,ThompsonSampling
12110,1,ThompsonSampling
12111,1,ThompsonSampling
12112,0,ThompsonSampling
12113,0,ThompsonSampling
12114,0,ThompsonSampling
12115,0,ThompsonSampling
12116,1,ThompsonSampling
12117,0,ThompsonSampling
12118,1,ThompsonSampling
12119,0,ThompsonSampling
12120,0,ThompsonSampling
12121,1,ThompsonSampling
12122,0,ThompsonSampling
12123,0,ThompsonSampling
12124,1,ThompsonSampling
12125,0,ThompsonSampling
12126,1,ThompsonSampling
12127,0,ThompsonSampling
12128,0,ThompsonSampling
12129,0,ThompsonSampling
12130,1,ThompsonSampling
12131,0,ThompsonSampling
12132,0,ThompsonSampling
12133,0,ThompsonSampling
12134,1,ThompsonSampling
12135,1,ThompsonSampling
12136,0,ThompsonSampling
12137,0,ThompsonSampling
12138,1,ThompsonSampling
12139,0,ThompsonSampling
12140,0,ThompsonSampling
12141,0,ThompsonSampling
12142,1,ThompsonSampling
12143,1,ThompsonSampling
12144,0,ThompsonSampling
12145,1,ThompsonSampling
12146,0,ThompsonSampling
12147,0,ThompsonSampling
12148,0,ThompsonSampling
12149,0,ThompsonSampling
12150,1,ThompsonSampling
12151,0,ThompsonSampling
12152,0,ThompsonSampling
12153,1,ThompsonSampling
12154,0,ThompsonSampling
12155,1,ThompsonSampling
12156,0,ThompsonSampling
12157,1,ThompsonSampling
12158,0,ThompsonSampling
12159,0,ThompsonSampling
12160,0,ThompsonSampling
12161,0,ThompsonSampling
12162,1,ThompsonSampling
12163,1,ThompsonSampling
12164,0,ThompsonSampling
12165,1,ThompsonSampling
12166,0,ThompsonSampling
12167,0,ThompsonSampling
12168,1,ThompsonSampling
12169,0,ThompsonSampling
12170,1,ThompsonSampling
12171,0,ThompsonSampling
12172,0,ThompsonSampling
12173,0,ThompsonSampling
12174,0,ThompsonSampling
12175,0,ThompsonSampling
12176,0,ThompsonSampling
12177,1,ThompsonSampling
12178,0,ThompsonSampling
12179,1,ThompsonSampling
12180,1,ThompsonSampling
12181,1,ThompsonSampling
12182,1,ThompsonSampling
12183,0,ThompsonSampling
12184,1,ThompsonSampling
12185,0,ThompsonSampling
12186,0,ThompsonSampling
12187,1,ThompsonSampling
12188,0,ThompsonSampling
12189,0,ThompsonSampling
12190,1,ThompsonSampling
12191,0,ThompsonSampling
12192,0,ThompsonSampling
12193,0,ThompsonSampling
12194,0,ThompsonSampling
12195,0,ThompsonSampling
12196,0,ThompsonSampling
12197,1,ThompsonSampling
12198,1,ThompsonSampling
12199,0,ThompsonSampling
12200,1,ThompsonSampling
12201,1,ThompsonSampling
12202,0,ThompsonSampling
12203,1,ThompsonSampling
12204,0,ThompsonSampling
12205,0,ThompsonSampling
12206,0,ThompsonSampling
12207,0,ThompsonSampling
12208,0,ThompsonSampling
12209,0,ThompsonSampling
12210,1,ThompsonSampling
12211,0,ThompsonSampling
12212,0,ThompsonSampling
12213,1,ThompsonSampling
12214,0,ThompsonSampling
12215,1,ThompsonSampling
12216,0,ThompsonSampling
12217,0,ThompsonSampling
12218,0,ThompsonSampling
12219,0,ThompsonSampling
12220,0,ThompsonSampling
12221,0,ThompsonSampling
12222,1,ThompsonSampling
12223,0,ThompsonSampling
12224,1,ThompsonSampling
12225,1,ThompsonSampling
12226,1,ThompsonSampling
12227,0,ThompsonSampling
12228,0,ThompsonSampling
12229,0,ThompsonSampling
12230,1,ThompsonSampling
12231,1,ThompsonSampling
12232,1,ThompsonSampling
12233,1,ThompsonSampling
12234,0,ThompsonSampling
12235,0,ThompsonSampling
12236,0,ThompsonSampling
12237,0,ThompsonSampling
12238,1,ThompsonSampling
12239,0,ThompsonSampling
12240,0,ThompsonSampling
12241,1,ThompsonSampling
12242,1,ThompsonSampling
12243,0,ThompsonSampling
12244,0,ThompsonSampling
12245,1,ThompsonSampling
12246,1,ThompsonSampling
12247,0,ThompsonSampling
12248,0,ThompsonSampling
12249,0,ThompsonSampling
12250,0,ThompsonSampling
12251,1,ThompsonSampling
12252,0,ThompsonSampling
12253,1,ThompsonSampling
12254,1,ThompsonSampling
12255,0,ThompsonSampling
12256,0,ThompsonSampling
12257,1,ThompsonSampling
12258,1,ThompsonSampling
12259,1,ThompsonSampling
12260,1,ThompsonSampling
12261,0,ThompsonSampling
12262,1,ThompsonSampling
12263,0,ThompsonSampling
12264,1,ThompsonSampling
12265,0,ThompsonSampling
12266,1,ThompsonSampling
12267,0,ThompsonSampling
12268,0,ThompsonSampling
12269,1,ThompsonSampling
12270,1,ThompsonSampling
12271,1,ThompsonSampling
12272,0,ThompsonSampling
12273,1,ThompsonSampling
12274,0,ThompsonSampling
12275,0,ThompsonSampling
12276,1,ThompsonSampling
12277,0,ThompsonSampling
12278,1,ThompsonSampling
12279,0,ThompsonSampling
12280,0,ThompsonSampling
12281,1,ThompsonSampling
12282,0,ThompsonSampling
12283,0,ThompsonSampling
12284,1,ThompsonSampling
12285,1,ThompsonSampling
12286,1,ThompsonSampling
12287,0,ThompsonSampling
12288,1,ThompsonSampling
12289,0,ThompsonSampling
12290,0,ThompsonSampling
12291,1,ThompsonSampling
12292,0,ThompsonSampling
12293,0,ThompsonSampling
12294,0,ThompsonSampling
12295,1,ThompsonSampling
12296,0,ThompsonSampling
12297,0,ThompsonSampling
12298,0,ThompsonSampling
12299,0,ThompsonSampling
12300,0,ThompsonSampling
12301,0,ThompsonSampling
12302,0,ThompsonSampling
12303,1,ThompsonSampling
12304,0,ThompsonSampling
12305,0,ThompsonSampling
12306,1,ThompsonSampling
12307,0,ThompsonSampling
12308,1,ThompsonSampling
12309,1,ThompsonSampling
12310,1,ThompsonSampling
12311,1,ThompsonSampling
12312,1,ThompsonSampling
12313,0,ThompsonSampling
12314,1,ThompsonSampling
12315,0,ThompsonSampling
12316,0,ThompsonSampling
12317,0,ThompsonSampling
12318,0,ThompsonSampling
12319,1,ThompsonSampling
12320,0,ThompsonSampling
12321,0,ThompsonSampling
12322,1,ThompsonSampling
12323,1,ThompsonSampling
12324,0,ThompsonSampling
12325,0,ThompsonSampling
12326,0,ThompsonSampling
12327,1,ThompsonSampling
12328,0,ThompsonSampling
12329,1,ThompsonSampling
12330,0,ThompsonSampling
12331,0,ThompsonSampling
12332,1,ThompsonSampling
12333,1,ThompsonSampling
12334,0,ThompsonSampling
12335,0,ThompsonSampling
12336,1,ThompsonSampling
12337,0,ThompsonSampling
12338,1,ThompsonSampling
12339,0,ThompsonSampling
12340,0,ThompsonSampling
12341,1,ThompsonSampling
12342,0,ThompsonSampling
12343,0,ThompsonSampling
12344,0,ThompsonSampling
12345,1,ThompsonSampling
12346,1,ThompsonSampling
12347,1,ThompsonSampling
12348,1,ThompsonSampling
12349,0,ThompsonSampling
12350,0,ThompsonSampling
12351,0,ThompsonSampling
12352,0,ThompsonSampling
12353,0,ThompsonSampling
12354,0,ThompsonSampling
12355,0,ThompsonSampling
12356,1,ThompsonSampling
12357,0,ThompsonSampling
12358,1,ThompsonSampling
12359,1,ThompsonSampling
12360,1,ThompsonSampling
12361,0,ThompsonSampling
12362,1,ThompsonSampling
12363,0,ThompsonSampling
12364,1,ThompsonSampling
12365,0,ThompsonSampling
12366,0,ThompsonSampling
12367,1,ThompsonSampling
12368,1,ThompsonSampling
12369,0,ThompsonSampling
12370,0,ThompsonSampling
12371,0,ThompsonSampling
12372,1,ThompsonSampling
12373,0,ThompsonSampling
12374,0,ThompsonSampling
12375,0,ThompsonSampling
12376,0,ThompsonSampling
12377,0,ThompsonSampling
12378,0,ThompsonSampling
12379,1,ThompsonSampling
12380,1,ThompsonSampling
12381,1,ThompsonSampling
12382,1,ThompsonSampling
12383,0,ThompsonSampling
12384,1,ThompsonSampling
12385,0,ThompsonSampling
12386,0,ThompsonSampling
12387,0,ThompsonSampling
12388,1,ThompsonSampling
12389,1,ThompsonSampling
12390,1,ThompsonSampling
12391,1,ThompsonSampling
12392,1,ThompsonSampling
12393,0,ThompsonSampling
12394,1,ThompsonSampling
12395,1,ThompsonSampling
12396,0,ThompsonSampling
12397,1,ThompsonSampling
12398,1,ThompsonSampling
12399,1,ThompsonSampling
12400,1,ThompsonSampling
12401,0,ThompsonSampling
12402,0,ThompsonSampling
12403,0,ThompsonSampling
12404,1,ThompsonSampling
12405,1,ThompsonSampling
12406,1,ThompsonSampling
12407,0,ThompsonSampling
12408,0,ThompsonSampling
12409,0,ThompsonSampling
12410,0,ThompsonSampling
12411,0,ThompsonSampling
12412,0,ThompsonSampling
12413,1,ThompsonSampling
12414,0,ThompsonSampling
12415,0,ThompsonSampling
12416,0,ThompsonSampling
12417,1,ThompsonSampling
12418,0,ThompsonSampling
12419,0,ThompsonSampling
12420,0,ThompsonSampling
12421,0,ThompsonSampling
12422,1,ThompsonSampling
12423,1,ThompsonSampling
12424,1,ThompsonSampling
12425,1,ThompsonSampling
12426,0,ThompsonSampling
12427,0,ThompsonSampling
12428,1,ThompsonSampling
12429,0,ThompsonSampling
12430,0,ThompsonSampling
12431,0,ThompsonSampling
12432,1,ThompsonSampling
12433,0,ThompsonSampling
12434,1,ThompsonSampling
12435,0,ThompsonSampling
12436,0,ThompsonSampling
12437,0,ThompsonSampling
12438,0,ThompsonSampling
12439,1,ThompsonSampling
12440,0,ThompsonSampling
12441,0,ThompsonSampling
12442,1,ThompsonSampling
12443,0,ThompsonSampling
12444,0,ThompsonSampling
12445,0,ThompsonSampling
12446,0,ThompsonSampling
12447,1,ThompsonSampling
12448,1,ThompsonSampling
12449,0,ThompsonSampling
12450,1,ThompsonSampling
12451,1,ThompsonSampling
12452,1,ThompsonSampling
12453,0,ThompsonSampling
12454,0,ThompsonSampling
12455,0,ThompsonSampling
12456,0,ThompsonSampling
12457,1,ThompsonSampling
12458,0,ThompsonSampling
12459,0,ThompsonSampling
12460,0,ThompsonSampling
12461,1,ThompsonSampling
12462,0,ThompsonSampling
12463,1,ThompsonSampling
12464,0,ThompsonSampling
12465,0,ThompsonSampling
12466,1,ThompsonSampling
12467,0,ThompsonSampling
12468,1,ThompsonSampling
12469,1,ThompsonSampling
12470,1,ThompsonSampling
12471,1,ThompsonSampling
12472,0,ThompsonSampling
12473,1,ThompsonSampling
12474,0,ThompsonSampling
12475,1,ThompsonSampling
12476,1,ThompsonSampling
12477,0,ThompsonSampling
12478,1,ThompsonSampling
12479,0,ThompsonSampling
12480,1,ThompsonSampling
12481,0,ThompsonSampling
12482,0,ThompsonSampling
12483,0,ThompsonSampling
12484,0,ThompsonSampling
12485,0,ThompsonSampling
12486,0,ThompsonSampling
12487,1,ThompsonSampling
12488,0,ThompsonSampling
12489,1,ThompsonSampling
12490,1,ThompsonSampling
12491,0,ThompsonSampling
12492,0,ThompsonSampling
12493,1,ThompsonSampling
12494,1,ThompsonSampling
12495,0,ThompsonSampling
12496,1,ThompsonSampling
12497,0,ThompsonSampling
12498,1,ThompsonSampling
12499,1,ThompsonSampling
12500,0,ThompsonSampling
12501,1,ThompsonSampling
12502,0,ThompsonSampling
12503,0,ThompsonSampling
12504,1,ThompsonSampling
12505,0,ThompsonSampling
12506,1,ThompsonSampling
12507,0,ThompsonSampling
12508,0,ThompsonSampling
12509,0,ThompsonSampling
12510,0,ThompsonSampling
12511,0,ThompsonSampling
12512,0,ThompsonSampling
12513,1,ThompsonSampling
12514,0,ThompsonSampling
12515,0,ThompsonSampling
12516,0,ThompsonSampling
12517,0,ThompsonSampling
12518,0,ThompsonSampling
12519,1,ThompsonSampling
12520,1,ThompsonSampling
12521,0,ThompsonSampling
12522,0,ThompsonSampling
12523,0,ThompsonSampling
12524,0,ThompsonSampling
12525,0,ThompsonSampling
12526,0,ThompsonSampling
12527,0,ThompsonSampling
12528,0,ThompsonSampling
12529,0,ThompsonSampling
12530,1,ThompsonSampling
12531,1,ThompsonSampling
12532,0,ThompsonSampling
12533,0,ThompsonSampling
12534,0,ThompsonSampling
12535,0,ThompsonSampling
12536,1,ThompsonSampling
12537,1,ThompsonSampling
12538,0,ThompsonSampling
12539,1,ThompsonSampling
12540,0,ThompsonSampling
12541,1,ThompsonSampling
12542,0,ThompsonSampling
12543,1,ThompsonSampling
12544,0,ThompsonSampling
12545,1,ThompsonSampling
12546,1,ThompsonSampling
12547,0,ThompsonSampling
12548,1,ThompsonSampling
12549,0,ThompsonSampling
12550,1,ThompsonSampling
12551,0,ThompsonSampling
12552,0,ThompsonSampling
12553,0,ThompsonSampling
12554,1,ThompsonSampling
12555,0,ThompsonSampling
12556,0,ThompsonSampling
12557,0,ThompsonSampling
12558,1,ThompsonSampling
12559,1,ThompsonSampling
12560,1,ThompsonSampling
12561,1,ThompsonSampling
12562,0,ThompsonSampling
12563,0,ThompsonSampling
12564,0,ThompsonSampling
12565,0,ThompsonSampling
12566,1,ThompsonSampling
12567,0,ThompsonSampling
12568,0,ThompsonSampling
12569,1,ThompsonSampling
12570,0,ThompsonSampling
12571,0,ThompsonSampling
12572,1,ThompsonSampling
12573,0,ThompsonSampling
12574,1,ThompsonSampling
12575,1,ThompsonSampling
12576,1,ThompsonSampling
12577,0,ThompsonSampling
12578,1,ThompsonSampling
12579,0,ThompsonSampling
12580,0,ThompsonSampling
12581,1,ThompsonSampling
12582,0,ThompsonSampling
12583,0,ThompsonSampling
12584,1,ThompsonSampling
12585,0,ThompsonSampling
12586,0,ThompsonSampling
12587,1,ThompsonSampling
12588,0,ThompsonSampling
12589,1,ThompsonSampling
12590,0,ThompsonSampling
12591,0,ThompsonSampling
12592,0,ThompsonSampling
12593,1,ThompsonSampling
12594,1,ThompsonSampling
12595,1,ThompsonSampling
12596,1,ThompsonSampling
12597,0,ThompsonSampling
12598,0,ThompsonSampling
12599,1,ThompsonSampling
12600,0,ThompsonSampling
12601,0,ThompsonSampling
12602,1,ThompsonSampling
12603,0,ThompsonSampling
12604,0,ThompsonSampling
12605,0,ThompsonSampling
12606,0,ThompsonSampling
12607,1,ThompsonSampling
12608,1,ThompsonSampling
12609,0,ThompsonSampling
12610,1,ThompsonSampling
12611,1,ThompsonSampling
12612,1,ThompsonSampling
12613,0,ThompsonSampling
12614,1,ThompsonSampling
12615,0,ThompsonSampling
12616,0,ThompsonSampling
12617,0,ThompsonSampling
12618,0,ThompsonSampling
12619,1,ThompsonSampling
12620,0,ThompsonSampling
12621,0,ThompsonSampling
12622,0,ThompsonSampling
12623,0,ThompsonSampling
12624,0,ThompsonSampling
12625,0,ThompsonSampling
12626,1,ThompsonSampling
12627,1,ThompsonSampling
12628,1,ThompsonSampling
12629,0,ThompsonSampling
12630,0,ThompsonSampling
12631,0,ThompsonSampling
12632,1,ThompsonSampling
12633,0,ThompsonSampling
12634,1,ThompsonSampling
12635,0,ThompsonSampling
12636,0,ThompsonSampling
12637,0,ThompsonSampling
12638,1,ThompsonSampling
12639,0,ThompsonSampling
12640,1,ThompsonSampling
12641,1,ThompsonSampling
12642,1,ThompsonSampling
12643,1,ThompsonSampling
12644,1,ThompsonSampling
12645,1,ThompsonSampling
12646,0,ThompsonSampling
12647,0,ThompsonSampling
12648,0,ThompsonSampling
12649,0,ThompsonSampling
12650,1,ThompsonSampling
12651,0,ThompsonSampling
12652,1,ThompsonSampling
12653,0,ThompsonSampling
12654,0,ThompsonSampling
12655,0,ThompsonSampling
12656,1,ThompsonSampling
12657,0,ThompsonSampling
12658,0,ThompsonSampling
12659,1,ThompsonSampling
12660,0,ThompsonSampling
12661,1,ThompsonSampling
12662,0,ThompsonSampling
12663,1,ThompsonSampling
12664,0,ThompsonSampling
12665,1,ThompsonSampling
12666,1,ThompsonSampling
12667,1,ThompsonSampling
12668,1,ThompsonSampling
12669,1,ThompsonSampling
12670,1,ThompsonSampling
12671,1,ThompsonSampling
12672,1,ThompsonSampling
12673,0,ThompsonSampling
12674,1,ThompsonSampling
12675,0,ThompsonSampling
12676,0,ThompsonSampling
12677,1,ThompsonSampling
12678,1,ThompsonSampling
12679,1,ThompsonSampling
12680,1,ThompsonSampling
12681,1,ThompsonSampling
12682,1,ThompsonSampling
12683,0,ThompsonSampling
12684,0,ThompsonSampling
12685,0,ThompsonSampling
12686,1,ThompsonSampling
12687,0,ThompsonSampling
12688,1,ThompsonSampling
12689,0,ThompsonSampling
12690,1,ThompsonSampling
12691,0,ThompsonSampling
12692,0,ThompsonSampling
12693,0,ThompsonSampling
12694,0,ThompsonSampling
12695,0,ThompsonSampling
12696,0,ThompsonSampling
12697,1,ThompsonSampling
12698,0,ThompsonSampling
12699,1,ThompsonSampling
12700,1,ThompsonSampling
12701,1,ThompsonSampling
